ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
7.4,25,1.0,1.0,0.0,0.0,0.2131,0.3739,0.637,0.691,1,0.6058,0.3615,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899162715625946,0.40000000000000013,0.6000000000000001,1.0,0.7997458703939011,0.8999999999999999,0.0,0.0,1.0,0.75,0.6923076923076923,0.6200420858140013,0.020092475830180746,0.812840539718916,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.24667747163695303,0.0
7.4,40,0.0,0.5,0.0,0.05,0.3872,0.326,0.7357,0.5653,0,0.5483,0.452,0,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.0,0.3333333333333333,0.0,0.5,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.1625681079437832,0.11149918811270794,1.0,0.3601145208911157,0.02202231900006812,0.06792345585449033,0.24667747163695303,0.0
6.0,4,1.0,0.5,0.0,0.5,0.0862,0.358,0.4987,0.7572,0,0.7069,0.2705,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.812840539718916,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.47358184764991895,0.0
7.4,4,0.0,0.5,0.49999999999999994,0.0,0.0788,0.3648,0.6108,0.7214,0,0.6946,0.298,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648744073438919,0.6869565217391305,0.19999999999999996,0.7999999999999998,0.5351969504447267,0.65,0.0,0.6666666666666666,0.5,0.75,0.6923076923076923,0.37416854855265863,0.09071038251366119,0.1625681079437832,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.24667747163695303,0.0
6.0,4,0.5,1.0,0.5714285714285714,0.05,0.3082,0.2139,0.3985,0.7062,1,0.7192,0.2992,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.3333333333333333,0.0,0.0,0.5,0.6923076923076923,0.6200420858140013,0.10079865489701555,0.4877043238313496,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.47358184764991895,0.0
7.0,25,1.0,1.0,0.49999999999999994,0.75,0.0,0.3349,0.6287,0.7922,2,0.7134,0.255,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.6923076923076923,0.6200420858140013,0.09071038251366119,0.812840539718916,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.31150729335494326,0.0
7.4,25,1.0,0.5,0.0,0.625,0.3705,0.3717,0.5851,0.6306,1,0.5696,0.4166,0,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.0,0.3333333333333333,0.0,0.25,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.812840539718916,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.24667747163695303,0.0
6.5,4,0.0,1.0,0.49999999999999994,0.25,0.1078,0.3789,0.4801,0.767,1,0.6816,0.2793,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923076923076923,0.6200420858140013,0.09071038251366119,0.1625681079437832,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.39254457050243113,0.0
7.0,4,1.0,0.5,0.49999999999999994,0.75,0.043,0.3651,0.6221,0.7521,1,0.6718,0.2843,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6923076923076923,0.37416854855265863,0.09071038251366119,0.812840539718916,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.31150729335494326,0.0
5.5,25,1.0,0.5,0.5714285714285714,0.0,0.1574,0.3447,0.409,0.7733,0,0.7109,0.2715,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830404519318067,0.34782608695652195,0.6000000000000001,0.7999999999999998,0.6998729351969504,0.75,0.3333333333333333,0.6666666666666666,0.0,0.75,0.6923076923076923,0.37416854855265863,0.10079865489701555,0.812840539718916,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.5546191247974068,0.0
6.0,25,0.5,0.0,1.0,0.625,0.115,0.3965,0.4017,0.751,1,0.758,0.2692,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.3333333333333333,0.6666666666666666,0.5,0.25,0.6923076923076923,0.12829501129131596,0.16132828919714162,0.4877043238313496,0.046601602415516405,0.0,0.42471146103605617,0.02202231900006812,0.027377794619173924,0.47358184764991895,0.0
5.0,4,0.5,0.0,0.0,0.0,0.2826,0.2339,0.4212,0.7326,0,0.707,0.2964,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7295672349440131,0.7478260869565219,0.19999999999999996,0.7999999999999998,0.4996188055908515,0.65,0.6666666666666666,0.3333333333333333,1.0,0.75,0.6923076923076923,0.12829501129131596,0.020092475830180746,0.4877043238313496,0.046601602415516405,0.0,0.42471146103605617,0.02202231900006812,0.027377794619173924,0.6356564019448947,0.0
7.4,4,0.0,1.0,0.49999999999999994,0.0,0.0336,0.2506,0.4999,0.8,1,0.7777,0.2155,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495813578129729,0.20000000000000018,0.8,1.0,0.8998729351969506,0.95,0.6666666666666666,1.0,0.5,0.75,0.6923076923076923,0.6200420858140013,0.09071038251366119,0.1625681079437832,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.24667747163695303,0.0
7.4,25,0.0,0.5,0.0,0.005,0.0371,0.1049,0.4777,0.8783,0,0.8358,0.1612,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.6666666666666666,1.0,1.0,0.5,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.1625681079437832,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.24667747163695303,0.0
7.0,4,0.5,0.5,1.0,0.0,0.2128,0.2614,0.5225,0.7615,0,0.6879,0.2957,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799858771310403,0.5478260869565219,0.3999999999999999,0.7999999999999998,0.5997458703939009,0.7,0.6666666666666666,0.0,0.5,0.75,0.6923076923076923,0.37416854855265863,0.16132828919714162,0.4877043238313496,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.31150729335494326,0.0
6.0,25,0.0,0.5,0.0,0.75,0.0516,0.235,0.3912,0.8321,1,0.7784,0.1913,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.1625681079437832,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.47358184764991895,0.0
5.5,40,0.5,0.5,0.0,0.75,0.2484,0.3563,0.4923,0.6217,1,0.6773,0.3474,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6923076923076923,0.37416854855265863,0.020092475830180746,0.4877043238313496,0.11149918811270794,1.0,0.3601145208911157,0.02202231900006812,0.06792345585449033,0.5546191247974068,0.0
7.4,25,1.0,0.0,1.0,0.005,0.2659,0.252,0.6243,0.6846,0,0.6572,0.3454,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.0,0.3333333333333333,1.0,0.5,0.6923076923076923,0.12829501129131596,0.16132828919714162,0.812840539718916,0.046601602415516405,0.0,0.42471146103605617,0.02202231900006812,0.027377794619173924,0.24667747163695303,0.0
7.4,4,0.5,0.5,0.5714285714285714,0.0,0.1716,0.3718,0.6126,0.6384,0,0.6681,0.3464,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487440734389186,0.5999999999999999,0.3999999999999999,1.0,0.6996188055908514,0.8500000000000001,1.0,0.6666666666666666,0.0,0.75,0.6923076923076923,0.37416854855265863,0.10079865489701555,0.4877043238313496,0.11149918811270794,0.0,0.42471146103605617,0.02202231900006812,0.06792345585449033,0.24667747163695303,0.0
6.5,25,0.5,1.0,0.0,0.25,0.0,0.374,0.4122,0.8086,1,0.7522,0.217,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.6923076923076923,0.6200420858140013,0.020092475830180746,0.4877043238313496,0.17639677380989946,0.0,0.42471146103605617,0.02202231900006812,0.10846911708980675,0.39254457050243113,0.0
6.0,40,0.5,1.0,1.0,0.05,0.1744,0.2912,0.6172,0.6807,1,0.6537,0.3225,1,0.07280080889787664,0.6526576019777504,0.23954205195948924,0.5032210009260378,0.09070869918099314,0.5399889685603971,0.887905604719764,0.0,0.5868911605532171,0.8128405397189159,0.333671748943962,0.14511484479513864,0.3332017944670599,0.3737893054512545,0.33812728911388523,0.6333985649054141,0.4476594677092262,0.5849335302806499,0.48102131317275193,0.5635798874005048,0.4978721010892593,0.5184233076263924,0.5430710974512235,0.46091127098321344,0.5725368871965731,0.34575087310826547,0.3601145208911157,0.7805800756620427,0.1806052717214448,0.2711972054620515,0.10526315789473684,0.08435493286631641,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,1.0,1.0,0.5,0.5,0.6923076923076923,0.6200420858140013,0.16132828919714162,0.4877043238313496,0.17639677380989946,1.0,0.3601145208911157,0.02202231900006812,0.10846911708980675,0.47358184764991895,0.0
7.0,25,0.5,1.0,0.2857142857142857,0.0,0.3111,0.2794,0.3997,0.7165,1,0.6854,0.3169,1,0.15773508594539942,0.052533992583436384,0.19638925583443417,0.3628054918065789,0.16737069283553457,0.3706563706563707,0.7330383480825959,0.5727830451756832,0.41010222489476844,0.6471833126768468,0.317210246741239,0.026695084990439044,0.153277394699676,0.28525215181098723,0.10105658785403364,0.0,0.14915013275908928,0.03618906942392909,0.18425833675203654,0.18074160357212193,0.20424079941506215,0.3101970865467009,0.273590192049719,0.4676258992805755,0.3198952879581152,0.5867287543655414,0.29104410843696876,0.6276008827238335,0.3494956068987958,0.21213083518577358,0.13157894736842105,0.05633391710449505,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549581357812973,0.3739130434782607,0.3999999999999999,0.6000000000000001,0.5710292249047013,0.55,0.3333333333333333,0.3333333333333333,0.0,0.75,0.717948717948718,0.512646273865736,0.0851618327028163,0.3883099876061081,0.0623102258964134,0.0,0.42471146103605617,0.05657524625674537,0.08118605532398637,0.3160453808752026,0.0
7.0,25,0.5,1.0,0.0,0.25,0.0,0.3097,0.5081,0.8016,1,0.7279,0.2224,1,0.15773508594539942,0.052533992583436384,0.19638925583443417,0.3628054918065789,0.16737069283553457,0.3706563706563707,0.7330383480825959,0.5727830451756832,0.41010222489476844,0.6471833126768468,0.317210246741239,0.026695084990439044,0.153277394699676,0.28525215181098723,0.10105658785403364,0.0,0.14915013275908928,0.03618906942392909,0.18425833675203654,0.18074160357212193,0.20424079941506215,0.3101970865467009,0.273590192049719,0.4676258992805755,0.3198952879581152,0.5867287543655414,0.29104410843696876,0.6276008827238335,0.3494956068987958,0.21213083518577358,0.13157894736842105,0.05633391710449505,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,1.0,0.717948717948718,0.512646273865736,0.028331231609920137,0.3883099876061081,0.0623102258964134,0.0,0.42471146103605617,0.05657524625674537,0.08118605532398637,0.3160453808752026,0.0
