protein_id,buffer,sugar,surfactant,amino_acid,ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
O75888,acetic acid,sucrose,poloxamer 188,proline,6.0,40,50.0,200.0,0.01,100.0,0.3405,0.368,0.3015,0.6353,0,0.6901,0.3417,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,2,0,4,19,12325.8,0.00321,120.0,240.0,1,-0.1841,0.059096100000000006,6.4,3.668,0
O75888,histidine,mannitol,polysorbate 20,glycine,6.0,40,10.0,100.0,0.01,50.0,0.3519,0.2739,0.2212,0.6748,0,0.6862,0.3003,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,2,0,1,1,19,6162.9,0.00321,24.0,120.0,1,-0.1841,0.059096100000000006,3.2,3.668,0
O75888,phosphoric acid,sucrose,polysorbate 80,none,5.5,40,50.0,200.0,0.01,0.0,0.1595,0.4267,0.3177,0.6968,0,0.7079,0.2861,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,2,2,3,19,12325.8,0.00321,120.0,240.0,1,-0.1841,0.059096100000000006,6.4,4.168,0
O75888,acetic acid,sorbitol,polysorbate 20,none,6.5,25,50.0,200.0,0.045,0.0,0.2451,0.2976,0.2158,0.7718,0,0.7653,0.2493,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,1,1,3,19,12325.8,0.014445,120.0,240.0,0,-0.0,0.059096100000000006,6.4,3.168,0
O75888,phosphoric acid,sucrose,poloxamer 188,none,5.0,25,30.0,200.0,0.05,0.0,0.187,0.2724,0.1978,0.7643,0,0.8247,0.2172,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,2,0,3,19,12325.8,0.016050000000000002,72.0,240.0,0,-0.0,0.059096100000000006,6.4,4.668,0
O75888,histidine,sucrose,polysorbate 80,methionine,6.0,40,50.0,200.0,0.08,10.0,0.2122,0.1254,0.2044,0.7739,0,0.8471,0.1881,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,2,2,2,19,12325.8,0.02568,120.0,240.0,1,-0.1841,0.059096100000000006,6.4,3.668,0
O75888,phosphoric acid,trehalose,polysorbate 80,glycine,5.0,40,30.0,200.0,0.045,50.0,0.1437,0.3943,0.3078,0.7292,0,0.7298,0.2646,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,3,2,1,19,12325.8,0.014445,72.0,240.0,1,-0.1841,0.059096100000000006,6.4,4.668,0
O75888,histidine,sucrose,polysorbate 20,arginine,5.5,4,30.0,300.0,0.01,100.0,0.0,0.187,0.0906,0.9274,1,0.9454,0.0785,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,2,2,1,0,19,18488.7,0.00321,72.0,360.0,0,-0.0,0.059096100000000006,9.6,4.168,0
O75888,citric acid,sorbitol,poloxamer 188,none,6.0,4,10.0,100.0,0.01,0.0,0.3008,0.276,0.0989,0.7695,0,0.782,0.2395,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,1,0,3,19,6162.9,0.00321,24.0,120.0,0,-0.0,0.059096100000000006,3.2,3.668,0
O75888,histidine,mannitol,poloxamer 188,methionine,5.0,4,30.0,100.0,0.05,5.5,0.3478,0.0503,0.0975,0.8309,0,0.8321,0.1876,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,0,0,2,19,6162.9,0.016050000000000002,72.0,120.0,0,-0.0,0.059096100000000006,3.2,4.668,0
O75888,histidine,sucrose,poloxamer 188,methionine,6.0,40,50.0,200.0,0.03,5.5,0.2643,0.1576,0.211,0.7757,0,0.7796,0.2188,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,2,0,2,19,12325.8,0.00963,120.0,240.0,1,-0.1841,0.059096100000000006,6.4,3.668,0
O75888,phosphoric acid,mannitol,poloxamer 188,glycine,7.4,40,50.0,300.0,0.05,200.0,0.4311,0.3912,0.4081,0.5838,2,0.5985,0.4128,0,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,0,0,1,19,18488.7,0.016050000000000002,120.0,360.0,1,-0.1841,0.059096100000000006,9.6,2.268,0
O75888,phosphoric acid,trehalose,polysorbate 80,arginine,6.5,25,30.0,200.0,0.08,100.0,0.0,0.3207,0.1728,0.8555,0,0.8501,0.1439,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,3,3,2,0,19,12325.8,0.02568,72.0,240.0,0,-0.0,0.059096100000000006,6.4,3.168,0
O75888,acetic acid,sorbitol,polysorbate 80,none,6.0,25,10.0,100.0,0.08,0.0,0.2653,0.3235,0.1728,0.7521,0,0.7024,0.2604,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,1,2,3,19,6162.9,0.02568,24.0,120.0,0,-0.0,0.059096100000000006,3.2,3.668,0
O75888,citric acid,trehalose,polysorbate 80,methionine,5.5,4,50.0,300.0,0.08,5.5,0.0706,0.1474,0.1418,0.9016,1,0.9059,0.1094,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,3,2,2,19,18488.7,0.02568,120.0,360.0,0,-0.0,0.059096100000000006,9.6,4.168,0
O75888,acetic acid,sorbitol,polysorbate 20,none,6.0,25,10.0,100.0,0.01,0.0,0.2705,0.2833,0.1818,0.776,0,0.7224,0.2493,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,1,1,3,19,6162.9,0.00321,24.0,120.0,0,-0.0,0.059096100000000006,3.2,3.668,0
O75888,acetic acid,sucrose,polysorbate 20,arginine,6.5,25,30.0,100.0,0.045,100.0,0.0618,0.2888,0.2339,0.8323,0,0.8239,0.1746,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,0,2,1,0,19,6162.9,0.014445,72.0,120.0,0,-0.0,0.059096100000000006,3.2,3.168,0
O75888,histidine,mannitol,polysorbate 20,arginine,6.0,4,30.0,200.0,0.045,150.0,0.1626,0.1911,0.1013,0.8652,1,0.8287,0.1537,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,2,0,1,0,19,12325.8,0.014445,72.0,240.0,0,-0.0,0.059096100000000006,6.4,3.668,0
O75888,citric acid,sorbitol,polysorbate 20,glycine,6.0,4,50.0,100.0,0.045,50.0,0.2167,0.3169,0.1245,0.7947,0,0.8142,0.2201,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,1,1,1,19,6162.9,0.014445,120.0,120.0,0,-0.0,0.059096100000000006,3.2,3.668,0
O75888,phosphoric acid,sorbitol,polysorbate 80,arginine,5.0,4,50.0,100.0,0.01,150.0,0.1649,0.3185,0.2135,0.7753,1,0.8114,0.2232,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,3,1,2,0,19,6162.9,0.00321,120.0,120.0,0,-0.0,0.059096100000000006,3.2,4.668,0
O75888,acetic acid,sorbitol,polysorbate 80,glycine,5.0,4,30.0,100.0,0.01,50.0,0.2827,0.2896,0.2245,0.7471,0,0.7493,0.2667,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,1,2,1,19,6162.9,0.00321,72.0,120.0,0,-0.0,0.059096100000000006,3.2,4.668,0
O75888,phosphoric acid,mannitol,poloxamer 188,proline,7.4,40,10.0,100.0,0.01,100.0,0.3812,0.3716,0.4296,0.5951,0,0.6113,0.3924,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,0,0,4,19,6162.9,0.00321,24.0,120.0,1,-0.1841,0.059096100000000006,3.2,2.268,0
O75888,phosphoric acid,sucrose,polysorbate 80,none,5.0,4,50.0,100.0,0.01,0.0,0.0626,0.329,0.2338,0.8255,0,0.7981,0.1872,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,2,2,3,19,6162.9,0.00321,120.0,120.0,0,-0.0,0.059096100000000006,3.2,4.668,0
O75888,citric acid,sorbitol,polysorbate 20,arginine,6.0,40,30.0,300.0,0.08,50.0,0.2705,0.4316,0.2291,0.7099,1,0.6751,0.3082,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,1,1,0,19,18488.7,0.02568,72.0,360.0,1,-0.1841,0.059096100000000006,9.6,3.668,0
O75888,phosphoric acid,trehalose,polysorbate 80,methionine,7.0,25,10.0,300.0,0.08,10.0,0.045,0.1182,0.3188,0.8863,1,0.8478,0.1337,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,3,2,2,19,18488.7,0.02568,24.0,360.0,0,-0.0,0.059096100000000006,9.6,2.668,0
O75888,histidine,sorbitol,poloxamer 188,glycine,7.4,25,10.0,200.0,0.03,200.0,0.3606,0.2166,0.1795,0.7429,1,0.7533,0.2672,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,2,1,0,1,19,12325.8,0.00963,24.0,240.0,0,-0.0,0.059096100000000006,6.4,2.268,0
O75888,citric acid,sorbitol,polysorbate 20,proline,7.0,25,30.0,300.0,0.08,100.0,0.2056,0.276,0.2304,0.7631,1,0.7598,0.2346,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,1,1,4,19,18488.7,0.02568,72.0,360.0,0,-0.0,0.059096100000000006,9.6,2.668,0
O75888,acetic acid,trehalose,polysorbate 20,proline,5.5,4,30.0,100.0,0.08,50.0,0.1128,0.2805,0.2257,0.8142,0,0.8312,0.1911,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,3,1,4,19,6162.9,0.02568,72.0,120.0,0,-0.0,0.059096100000000006,3.2,4.168,0
O75888,histidine,sucrose,polysorbate 80,none,5.0,4,10.0,200.0,0.01,0.0,0.0825,0.2054,0.1249,0.8678,0,0.8268,0.1337,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,2,2,3,19,12325.8,0.00321,24.0,240.0,0,-0.0,0.059096100000000006,6.4,4.668,0
O75888,citric acid,sucrose,polysorbate 20,proline,7.4,25,50.0,100.0,0.08,100.0,0.1138,0.2934,0.2211,0.8177,0,0.7915,0.1952,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,2,1,4,19,6162.9,0.02568,120.0,120.0,0,-0.0,0.059096100000000006,3.2,2.268,0
O75888,acetic acid,sorbitol,polysorbate 80,none,7.4,40,30.0,300.0,0.01,0.0,0.3799,0.3626,0.4247,0.5929,1,0.6052,0.3894,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,1,2,3,19,18488.7,0.00321,72.0,360.0,1,-0.1841,0.059096100000000006,9.6,2.268,0
O75888,acetic acid,sucrose,polysorbate 20,glycine,6.5,4,30.0,100.0,0.01,50.0,0.0934,0.2759,0.2214,0.8634,0,0.8228,0.1753,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,2,1,1,19,6162.9,0.00321,72.0,120.0,0,-0.0,0.059096100000000006,3.2,3.168,0
O75888,phosphoric acid,sorbitol,polysorbate 80,methionine,6.5,40,30.0,300.0,0.045,5.5,0.3227,0.2223,0.3203,0.7333,1,0.7005,0.2876,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,1,2,2,19,18488.7,0.014445,72.0,360.0,1,-0.1841,0.059096100000000006,9.6,3.168,0
O75888,citric acid,mannitol,poloxamer 188,methionine,7.4,25,50.0,300.0,0.01,1.0,0.3083,0.1308,0.2002,0.7425,1,0.7855,0.23,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,0,0,2,19,18488.7,0.00321,120.0,360.0,0,-0.0,0.059096100000000006,9.6,2.268,0
O75888,citric acid,mannitol,polysorbate 20,arginine,6.5,25,10.0,100.0,0.01,50.0,0.1476,0.2598,0.1251,0.8164,0,0.8187,0.1782,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,0,1,0,19,6162.9,0.00321,24.0,120.0,0,-0.0,0.059096100000000006,3.2,3.168,0
O75888,acetic acid,mannitol,polysorbate 80,glycine,6.5,4,10.0,300.0,0.045,200.0,0.2636,0.2638,0.1793,0.7849,2,0.7846,0.2371,1,250,9.668,-0.321,61.629,27.433,0.072,0.296,0.304,0.32,2.4,2.4,1.2,2.0,2.4,16.681,4.668,13.661,4.168,11.229,3.668,9.264,3.168,8.019,2.668,7.411,2.268,-0.1841,-1.9356,1.5605,0.7172,8,0.032,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,0,2,1,19,18488.7,0.014445,24.0,360.0,0,-0.0,0.059096100000000006,9.6,3.168,0
